DataEnteredBy,StudyID,StudyTitle,Journal,Year_study_published,PublicationStatus,Language,Context,Genetic_group_bees,Continent,Country,Location,Lat,Long,Method_to_determine_coordinates,Treatment_Group,Status,TreatmentID,categoryTreatment,SubCategory1Treatment,SubCategory2Treatment,broadTreatment,specificTreatment,Concentration_percentage,Exposure_time_seconds,NumberOfApplications,Dosage,Dosage_units,ResponseNo.,ResponseVariableSpecies,ResponseVariableTarget,ResponseVariableCategory,BroadResponseVariable,SpecificResponseVariable,UnitsResponseVariable,specificResponseMean,specificResponseStError,SampleSize,MethodEffectivePaper,MethodtoExtractData,Data_source,Notes,Dosage_level
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T01,Chemical,Synthetic,Formamidine,Amitraz,Amitraz_apivar_fall_2011,NA,NA,1,NA,g,R4,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_4,Count,137.36,34.49,5,0,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T02,Chemical,Agriculturally_Organic,Essential_oil,Thymol,Thymol_Apiguard_fall_2011,NA,NA,2,NA,g,R4,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_4,Count,150.08,47.41,5,0,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R5,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_5,Count,84.82,25.84,5,NA,PlotDigitiser,Fig_1,,control
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T01,Chemical,Synthetic,Formamidine,Amitraz,Amitraz_apivar_fall_2011,NA,NA,1,NA,g,R5,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_5,Count,144.93,25.84,5,0,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T02,Chemical,Agriculturally_Organic,Essential_oil,Thymol,Thymol_Apiguard_fall_2011,NA,NA,2,NA,g,R5,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_5,Count,0,0,5,1,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R6,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_6,Count,92.36,17.26,5,NA,PlotDigitiser,Fig_1,,control
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T01,Chemical,Synthetic,Formamidine,Amitraz,Amitraz_apivar_fall_2011,NA,NA,1,NA,g,R6,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_6,Count,92.13,25.86,5,0,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T02,Chemical,Agriculturally_Organic,Essential_oil,Thymol,Thymol_Apiguard_fall_2011,NA,NA,2,NA,g,R6,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_week_6,Count,0,0,5,1,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R7,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_post_treatment,Count,104.21,21.55,5,NA,PlotDigitiser,Fig_1,,control
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T01,Chemical,Synthetic,Formamidine,Amitraz,Amitraz_apivar_fall_2011,NA,NA,1,NA,g,R7,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_post_treatment,Count,73.79,25.86,5,1,PlotDigitiser,Fig_1,,NA
Jack,study_061,Comparison of the efficacy of Apiguard thymol and Apivar amitraz in the control of Varroa destructor Acari Varroidae,Spanish Journal of Agricultural Research,2015,Published_paper,English,Field,Apis_mellifera,Europe,Spain,University of the Balearic Islands,39.641722,2.639881,Provided_in_paper,T2,treatment,T02,Chemical,Agriculturally_Organic,Essential_oil,Thymol,Thymol_Apiguard_fall_2011,NA,NA,2,NA,g,R7,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Mite_fall_post_treatment,Count,69.24,8.62,5,1,PlotDigitiser,Fig_1,,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R1,Honey_bee,Honey_bee_worker,HoneyBeeReduction,Honey_bee_mortality,Honey_bee_mortality_4_week,Count,457.87,61.28,8,NA,PlotDigitiser,Table_1,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R1,Honey_bee,Honey_bee_worker,HoneyBeeReduction,Honey_bee_mortality,Honey_bee_mortality_4_week,Count,776.809,73.403,8,1,PlotDigitiser,Table_1,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R2,Honey_bee,Honey_bee_worker,HoneyBeeReduction,Honey_bee_mortality,Honey_bee_mortality_4_week,Percent,1.22,0.13,8,NA,PlotDigitiser,Table_1,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R2,Honey_bee,Honey_bee_worker,HoneyBeeReduction,Honey_bee_mortality,Honey_bee_mortality_4_week,Percent,1.46,0.12,8,1,PlotDigitiser,Table_1,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R3,Honey_bee,Honey_bee_worker,HoneyBeeIncrease,Honey_bee_number,Area_covered,cm2,8384.03,549.27,8,NA,Provided_in_paper,Table_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R3,Honey_bee,Honey_bee_worker,HoneyBeeIncrease,Honey_bee_number,Area_covered,cm2,9646.23,552.51,8,1,Provided_in_paper,Table_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R4,Honey_bee,Honey_bee_juvenile,HoneyBeeIncrease,Honey_bee_number,Capped_brood_area,cm2,2978.1,280.72,8,NA,Provided_in_paper,Table_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R4,Honey_bee,Honey_bee_juvenile,HoneyBeeIncrease,Honey_bee_number,Capped_brood_area,cm2,3392.67,277.03,8,1,Provided_in_paper,Table_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R5,Honey_bee,Honey_bee_product,HoneyBeeIncrease,Honey_bee_number,Honey_area,cm2,3985.03,438.76,8,NA,Provided_in_paper,Table_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R5,Honey_bee,Honey_bee_product,HoneyBeeIncrease,Honey_bee_number,Honey_area,cm2,5476.33,389.59,8,1,Provided_in_paper,Table_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R6,Honey_bee,Honey_bee_product,HoneyBeeIncrease,Honey_bee_production,Pollen_area,cm2,1055.3,112.97,8,NA,Provided_in_paper,Table_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R6,Honey_bee,Honey_bee_product,HoneyBeeIncrease,Honey_bee_production,Pollen_area,cm2,1641.87,233.79,8,1,Provided_in_paper,Table_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R7,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_1,Count,0.49,0.28,8,NA,PlotDigitiser,Fig_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,1,10,g,R7,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_1,Count,0.62,0.26,8,0,PlotDigitiser,Fig_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R8,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_2,Count,0.75,0.31,8,NA,PlotDigitiser,Fig_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,2,10,g,R8,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_2,Count,0.12,0.13,8,1,PlotDigitiser,Fig_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R9,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_3,Count,0.75,0.24,8,NA,PlotDigitiser,Fig_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,3,10,g,R9,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_3,Count,0.13,0.12,8,1,PlotDigitiser,Fig_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R10,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_4,Count,0.5,0.19,8,NA,PlotDigitiser,Fig_2,,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R10,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_4,Count,0.25,0.16,8,1,PlotDigitiser,Fig_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.07591,11.2322652,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R11,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_5,Count,5,2.27,8,NA,PlotDigitiser,Fig_2,Nucleus_colonies_created_from_cut_capped_brood_and_some_adult_bees,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.07591,11.2322652,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R11,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_5,Count,1.84,0.77,8,1,PlotDigitiser,Fig_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.07591,11.2322652,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R11,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_6,Count,4.24,1.05,8,NA,PlotDigitiser,Fig_2,Nucleus_colonies_created_from_cut_capped_brood_and_some_adult_bees,control
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.07591,11.2322652,Provided_in_paper,T1,treatment,T01,Biological,Natural_enemies,Fungal_natural_enemies,Metarhizium_anisopliae,Metarhizium_anisopliae_powder,NA,NA,4,10,g,R11,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Varroa_per_500_bees_week_6,Count,2.71,0.63,8,1,PlotDigitiser,Fig_2,1*10^10_conidia_per_gram_powder,NA
Jack,study_062,Application of Metarhizium anisopliae as a potential biological control of Varroa destructor in Italy,Journal of Apicultural Research,2020,Published_paper,English,Field,Apis_mellifera,Europe,Italy,Trento province,46.1447469,11.1178663,Provided_in_paper,T1,control,C01,control,control,control,control,control,NA,NA,NA,NA,NA,R12,Varroa,Varroa_adult,VarroaIncrease,Varroa_number,Total_mite_fall,Count,5.14,0.126,8,NA,PlotDigitiser,Fig_4,,control
